what is the [sylvia_brett] other half father place of birth	burnham-on-sea
what is the parents of [henry_i_of_england] father heir	matilda_of_flanders
[henry_i_of_england] father heir parents	matilda_of_flanders
what is the other half of offspring of [henry_i_of_england] mom	edith_of_scotland
what is the name of the gender of son of [henry_i_of_england] mother	male
the sex of [henry_i_of_england] parents husband	male
who is the sex of husband of [henry_i_of_england] parents	male
the offspring of darling of [henry_i_of_england] parents	robert_iii_duke_of_normandy
who is the offspring of darling of [henry_i_of_england] parents	robert_iii_duke_of_normandy
[henry_i_of_england] darling wife parents	matilda_of_flanders
what is the parents of wife of [henry_i_of_england] darling	matilda_of_flanders
the couple of spouse of [henry_i_of_england] couple	edith_of_scotland
what is the couple of spouse of [henry_i_of_england] couple	edith_of_scotland
what is the sex of [henry_i_of_england] other half other half	male
what is the name of the sex of other half of [henry_i_of_england] other half	male
who is the kid of mom of [sophia_eleonore_of_saxony] children	anna_sophia_ii_abbess_of_quedlinburg
what is the gender of [count_alexei_alexandrovich_belevsky_zhukovsky] mom kid	male
the gender of [count_alexei_alexandrovich_belevsky_zhukovsky] mom kid	male
the mom of [count_alexei_alexandrovich_belevsky_zhukovsky] father son	alexandra_vasilievna_countess_zhukavskaya
the mom of [hojo_masako] darling offspring	minamoto_no_yoritomo
[edward_i_of_england] offspring mother gender	female
what is the nationality of [edward_i_of_england] daughter father	england
what is the [edward_i_of_england] daughter father nationality	england
[edward_i_of_england] children dad offspring	elizabeth_of_rhuddlan
what is the [edward_i_of_england] kid parents spouse	edward_i_of_england
what is the name of the heir of parent of [edward_i_of_england] kid	margaret_plantagenet
who is the parent of parents of [edward_i_of_england] kid	ferdinand_iii_of_castile
what is the parent of [edward_i_of_england] kid parents	ferdinand_iii_of_castile
what is the sex of couple of [eleanor_wilson_mcadoo] wife	female
who is the sex of couple of [eleanor_wilson_mcadoo] wife	female
what is the [christina_of_saxony] parents child father	ernest_elector_of_saxony
who is the father of child of [christina_of_saxony] parents	ernest_elector_of_saxony
what is the other half of [christina_of_saxony] dad son	john_i_of_denmark
the nationality of [christina_of_saxony] couple parents	germany
what is the name of the gender of dad of [christina_of_saxony] darling	female
what is the [harry_hay] other half couple profession	writer
what is the [harry_hay] husband other half husband	john_burnside_1916
what is the occupation of [harry_hay] husband darling	teacher
the occupation of darling of [harry_hay] husband	teacher
what is the [grand_duchess_catherine_mikhailovna_of_russia] father heir other half	adolphe_grand_duke_of_luxembourg
what is the [grand_duchess_catherine_mikhailovna_of_russia] father offspring gender	female
what is the name of the place of death of children of [grand_duchess_catherine_mikhailovna_of_russia] parents	wiesbaden
what is the place of death of [marie_amalie_of_austria] father heir	vienna
what is the place of death of heir of [marie_amalie_of_austria] father	vienna
what is the place of birth of [marie_amalie_of_austria] dad child	hofburg_imperial_palace
who is the place of birth of child of [marie_amalie_of_austria] dad	hofburg_imperial_palace
who is the profession of wife of [marie_amalie_of_austria] mom	emperor
what is the profession of wife of [marie_amalie_of_austria] mom	emperor
what is the [marie_amalie_of_austria] parents other half son	archduchess_maria_anna
[marie_amalie_of_austria] parents other half son	archduchess_maria_anna
what is the husband of darling of [marie_amalie_of_austria] parent	maria_theresa_of_austria
what is the [marie_amalie_of_austria] mom couple daughter	joseph_ii_holy_roman_emperor
what is the daughter of couple of [marie_amalie_of_austria] mom	joseph_ii_holy_roman_emperor
what is the [marie_amalie_of_austria] father husband religious belief	catholicism
what is the nation of other half of [marie_amalie_of_austria] parents	austria
what is the [marie_amalie_of_austria] parents other half nation	austria
what is the children of [marie_amalie_of_austria] parents son	archduke_joseph_of_austria_palatine_of_hungary
[marie_amalie_of_austria] parents son children	archduke_joseph_of_austria_palatine_of_hungary
what is the heir of offspring of [marie_amalie_of_austria] parent	rudolf_cardinal_von_habsburg_lothringen
[marie_amalie_of_austria] parent offspring heir	rudolf_cardinal_von_habsburg_lothringen
what is the name of the heir of husband of [lady_anne_blunt] father	lady_anne_blunt
[lady_anne_blunt] mother darling nation	united_kingdom
what is the nation of [lady_anne_blunt] mother darling	united_kingdom
what is the [lady_anne_blunt] dad husband place of birth	london
who is the mom of heir of [jayachamaraja_wodeyar_bahadur] father	kanteerava_narasimharaja_wadiyar
what is the [jayachamaraja_wodeyar_bahadur] father heir mom	kanteerava_narasimharaja_wadiyar
the sex of wife of [ferdinand_vi_of_spain] darling	male
what is the sex of wife of [ferdinand_vi_of_spain] darling	male
the darling of [ferdinand_vi_of_spain] couple spouse	barbara_of_portugal
who is the darling of spouse of [ferdinand_vi_of_spain] couple	barbara_of_portugal
who is the grandsex of [john_sigismund_elector_of_brandenburg] child	female
what is the [john_sigismund_elector_of_brandenburg] child children sex	female
who is the grandfather of [john_sigismund_elector_of_brandenburg] kid	maria_eleonora_of_brandenburg
the father of [john_sigismund_elector_of_brandenburg] kid son	maria_eleonora_of_brandenburg
who is the nation of father of [gaius_octavius] child	roman_republic
what is the nation of [gaius_octavius] child father	roman_republic
what is the faith of parent of [gaius_octavius] daughter	roman_mythology
what is the name of the faith of parent of [gaius_octavius] daughter	roman_mythology
[gaius_octavius] kid parent heir	early_life_of_augustus
the heir of [gaius_octavius] kid parent	early_life_of_augustus
[gaius_octavius] daughter parents son	octavia_minor
what is the son of parent of [gaius_octavius] daughter	augustus
the sex of couple of [radegund] wife	female
what is the [radegund] wife spouse darling	clotaire_i
the darling of spouse of [radegund] wife	clotaire_i
what is the dad of [claire_olivia_newman] father child	joanne_woodward
[claire_olivia_newman] father child dad	joanne_woodward
who is the religion of wife of [luis_munoz_marin] other half	roman_catholic_church
the work of [luis_munoz_marin] other half couple	poet
[luis_munoz_marin] other half couple work	poet
what is the name of the occupation of wife of [luis_munoz_marin] couple	politician
what is the occupation of wife of [luis_munoz_marin] couple	politician
the nation of [henry_petty_fitzmaurice_3rd_marquess_of_lansdowne] mother offspring	united_kingdom
who is the nation of offspring of [henry_petty_fitzmaurice_3rd_marquess_of_lansdowne] mother	united_kingdom
what is the name of the parent of son of [henry_petty_fitzmaurice_3rd_marquess_of_lansdowne] father	william_petty_2nd_earl_of_shelburne
[henry_petty_fitzmaurice_3rd_marquess_of_lansdowne] father son parent	william_petty_2nd_earl_of_shelburne
who is the kid of parents of [berenguela_of_castile] dad	geoffrey_ii_duke_of_brittany
who is the grandlocation of [berenguela_of_castile] dad	aquitaine
what is the [berenguela_of_castile] parent father gender	male
what is the gender of [berenguela_of_castile] parent father	male
what is the mother of father of [berenguela_of_castile] mom	empress_matilda
what is the [berenguela_of_castile] parent spouse dad	sancho_iii_of_castile
[berenguela_of_castile] parent spouse dad	sancho_iii_of_castile
what is the sex of [berenguela_of_castile] dad heir	female
what is the [abigail_kapiolani_kawananakoa] parents children gender	female
what is the mom of kid of [abigail_kapiolani_kawananakoa] father	abigail_campbell_kawananakoa
what is the [abigail_kapiolani_kawananakoa] father kid mom	abigail_campbell_kawananakoa
what is the father of children of [abigail_kapiolani_kawananakoa] father	david_kawananakoa
what is the name of the father of children of [abigail_kapiolani_kawananakoa] father	david_kawananakoa
what is the name of the grandnationality of [abigail_kapiolani_kawananakoa] parent	kingdom_of_hawaii
who is the grandplace_of_death of [abigail_kapiolani_kawananakoa] mother	honolulu
the gender of daughter of [abigail_kapiolani_kawananakoa] parent	female
what is the gender of daughter of [abigail_kapiolani_kawananakoa] parent	female
what is the name of the parents of kid of [abigail_kapiolani_kawananakoa] mom	abigail_campbell_kawananakoa
what is the parents of [abigail_kapiolani_kawananakoa] mom kid	abigail_campbell_kawananakoa
who is the mother of child of [abigail_kapiolani_kawananakoa] father	david_kawananakoa
[abigail_kapiolani_kawananakoa] father child mother	david_kawananakoa
the darling of offspring of [john_i_of_portugal] daughter	isabella_of_bourbon
who is the granddarling of [john_i_of_portugal] daughter	isabella_of_bourbon
what is the name of the grandwife of [john_i_of_portugal] child	margaret_of_york
[john_i_of_portugal] son parent children	infanta_isabel_duchess_of_burgundy
what is the child of [john_i_of_portugal] offspring parents	edward_of_portugal
[john_i_of_portugal] offspring parents child	edward_of_portugal
what is the [john_i_of_portugal] child mother gender	male
the gender of [john_i_of_portugal] child mother	male
what is the name of the grandsex of [john_i_of_portugal] daughter	male
what is the sex of [john_i_of_portugal] daughter kid	male
[john_i_of_portugal] son offspring other half	joan_princess_of_castile
who is the other half of offspring of [john_i_of_portugal] son	joan_princess_of_castile
the mom of [lucius_verus] dad son	lucius_aelius
what is the mom of son of [lucius_verus] dad	lucius_aelius
the nation of children of [ferdinand_georg_of_saxe-coburg-gotha] mom	germany
what is the [ferdinand_georg_of_saxe-coburg-gotha] dad son place of birth	coburg
who is the place of birth of son of [ferdinand_georg_of_saxe-coburg-gotha] dad	coburg
what is the gender of darling of [david_ii_of_scotland] mom	female
what is the mom of son of [princess_alice_countess_of_athlone] mother	princess_helena_duchess_of_albany
what is the place of birth of child of [henri_i_de_bourbon_prince_de_conde] parent	la_ferte_sous_jouarre
the place of birth of [henri_i_de_bourbon_prince_de_conde] parent child	la_ferte_sous_jouarre
the place of death of [henri_i_de_bourbon_prince_de_conde] mom kid	paris
who is the place of death of kid of [henri_i_de_bourbon_prince_de_conde] mom	paris
what is the name of the child of mother of [charles_the_bald] child	louis_the_stammerer
what is the child of [charles_the_bald] child mother	louis_the_stammerer
what is the husband of [joseph_e_davies] couple couple	marjorie_merriweather_post
what is the [joseph_e_davies] couple couple husband	marjorie_merriweather_post
what is the place of death of [chulalongkorn] kid kid	bangkok
what is the name of the son of son of [chulalongkorn] offspring	adulakit_kitiyakara
the other half of mother of [chulalongkorn] wife	mongkut
[chulalongkorn] wife mother other half	mongkut
what is the son of mother of [chulalongkorn] son	sirabhorn_sobhon
what is the name of the child of mom of [chulalongkorn] offspring	kitiyakara_voralaksana
the child of mom of [chulalongkorn] offspring	kitiyakara_voralaksana
who is the offspring of dad of [chulalongkorn] offspring	yugala_dighambara
what is the offspring of [chulalongkorn] offspring dad	yugala_dighambara
what is the other half of [chulalongkorn] children dad	saovabha
the other half of dad of [chulalongkorn] children	saovabha
what is the [chulalongkorn] daughter mom offspring	paripatra
the offspring of [chulalongkorn] daughter mom	paripatra
who is the children of parent of [chulalongkorn] heir	chudadhut_dharadilok
who is the parents of parents of [chulalongkorn] kid	debsirindra
the husband of mom of [sweyn_i_of_denmark] heir	sweyn_i_of_denmark
[sweyn_i_of_denmark] heir mom husband	sweyn_i_of_denmark
[sweyn_i_of_denmark] daughter parent parents	mieszko_i_of_poland
what is the [sweyn_i_of_denmark] heir mother sex	female
what is the name of the sex of mother of [sweyn_i_of_denmark] heir	female
what is the sex of wife of [helen_vinson] couple	female
the job of [helen_vinson] couple couple	actor
what is the job of [helen_vinson] couple couple	actor
what is the name of the nationality of other half of [helen_vinson] spouse	united_states
the nationality of other half of [helen_vinson] spouse	united_states
what is the name of the place of birth of husband of [helen_vinson] husband	beaumont
what is the place of birth of husband of [helen_vinson] husband	beaumont
what is the [helen_vinson] husband husband darling	fred_perry
what is the darling of husband of [helen_vinson] husband	fred_perry
who is the heir of parent of [thomas_thynne_2nd_viscount_weymouth] children	thomas_thynne_1st_marquess_of_bath
what is the name of the kid of mother of [amelia_of_wurttemberg] offspring	alexandra_iosifovna_of_altenburg
what is the name of the organization of son of [roger_sherman_hoar] parent	harvard_university
the organization of [roger_sherman_hoar] parent son	harvard_university
the mother of [roger_sherman_hoar] parent daughter	sherman_hoar
[roger_sherman_hoar] parent daughter mother	sherman_hoar
what is the name of the grandgender of [prince_henry_duke_of_gloucester] parents	male
who is the granddad of [prince_henry_duke_of_gloucester] mother	claudine_rhedey_von_kis_rhede
who is the other half of parent of [prince_henry_duke_of_gloucester] parents	princess_mary_adelaide_of_cambridge
what is the name of the other half of parent of [prince_henry_duke_of_gloucester] parents	princess_mary_adelaide_of_cambridge
what is the nation of [prince_henry_duke_of_gloucester] dad mother	united_kingdom
what is the name of the nation of mother of [prince_henry_duke_of_gloucester] dad	united_kingdom
what is the name of the father of children of [prince_henry_duke_of_gloucester] father	mary_of_teck
the nationality of [prince_henry_duke_of_gloucester] mom daughter	united_kingdom
what is the name of the place of birth of children of [prince_henry_duke_of_gloucester] mom	sandringham
who is the grandson of [prince_henry_duke_of_gloucester] father	prince_francis_of_teck
the son of mom of [prince_henry_duke_of_gloucester] father	prince_francis_of_teck
what is the [henri_victor_regnault] daughter mom gender	male
the place of birth of mother of [henri_victor_regnault] offspring	aachen
[henri_victor_regnault] offspring mother place of birth	aachen
what is the child of dad of [henri_victor_regnault] kid	henri_regnault
who is the child of dad of [henri_victor_regnault] kid	henri_regnault
[joan_of_england_queen_of_sicily] mom father nation	kingdom_of_england
the darling of parents of [joan_of_england_queen_of_sicily] dad	henry_v_holy_roman_emperor
what is the name of the granddarling of [joan_of_england_queen_of_sicily] dad	henry_v_holy_roman_emperor
what is the place of birth of dad of [joan_of_england_queen_of_sicily] dad	winchester
[alfonso_ix_of_leon] daughter children profession	writer
what is the name of the grandprofession of [alfonso_ix_of_leon] daughter	writer
what is the nation of children of [alfonso_ix_of_leon] heir	spain
the nation of children of [alfonso_ix_of_leon] heir	spain
who is the son of father of [alfonso_ix_of_leon] daughter	ferdinand_iii_of_castile
who is the nation of heir of [alexis_i_of_russia] other half	russia
[alexis_i_of_russia] other half heir nation	russia
[alexis_i_of_russia] wife son profession	monarch
what is the [alexis_i_of_russia] darling child sex	male
what is the sex of [alexis_i_of_russia] darling child	male
the job of kid of [alexis_i_of_russia] wife	monarch
the parent of children of [alexis_i_of_russia] spouse	alexis_i_of_russia
what is the parent of [alexis_i_of_russia] spouse children	alexis_i_of_russia
what is the [valentin_serov] mother son dad	alexander_serov
what is the name of the sex of daughter of [julia_the_elder] mother	female
what is the [julia_the_elder] mother daughter sex	female
who is the wife of child of [julia_the_elder] mom	marcus_vipsanius_agrippa
what is the wife of [julia_the_elder] mom child	marcus_vipsanius_agrippa
what is the [julia_the_elder] mother daughter mom	scribonia
what is the gender of offspring of [isabella_stewart_princess_of_scotland] mom	male
what is the [isabella_stewart_princess_of_scotland] mom offspring gender	male
who is the place of birth of heir of [isabella_stewart_princess_of_scotland] father	holyrood_palace
the daughter of [princess_helena_duchess_of_albany] child parent	princess_alice_countess_of_athlone
what is the occupation of [ted_hughes] heir mom	poet
what is the [ted_hughes] heir mom occupation	poet
the cause of death of dad of [ted_hughes] kid	suicide
who is the cause of death of dad of [ted_hughes] kid	suicide
the work of [ted_hughes] offspring parent	writer
who is the work of parent of [ted_hughes] offspring	writer
what is the [ted_hughes] child parent educational institution	smith_college
the gender of [ted_hughes] children parent	female
[edith_of_scotland] husband dad children	henry_i_of_england
what is the name of the children of dad of [edith_of_scotland] husband	henry_i_of_england
the husband of parent of [edith_of_scotland] couple	william_i_of_england
what is the name of the husband of parent of [edith_of_scotland] couple	william_i_of_england
what is the darling of couple of [edith_of_scotland] other half	henry_i_of_england
what is the [edith_of_scotland] other half couple darling	henry_i_of_england
what is the [anton_philips] heir father offspring	frits_philips
[anton_philips] heir father offspring	frits_philips
what is the heir of dad of [jenny_von_westphalen] kid	jenny_longuet
what is the heir of [jenny_von_westphalen] kid dad	jenny_longuet
the place of death of [jenny_von_westphalen] children dad	london
who is the place of death of dad of [jenny_von_westphalen] children	london
[jenny_von_westphalen] children mom kid	laura_marx
the kid of [jenny_von_westphalen] children mom	laura_marx
the gender of wife of [jenny_von_westphalen] offspring	male
the gender of [jenny_von_westphalen] offspring wife	male
[jenny_von_westphalen] son dad kid	jenny_longuet
the kid of dad of [jenny_von_westphalen] son	jenny_longuet
what is the place of death of mom of [jenny_von_westphalen] children	london
what is the name of the place of death of mom of [jenny_von_westphalen] children	london
the offspring of [jenny_von_westphalen] kid dad	laura_marx
[jenny_von_westphalen] kid dad offspring	laura_marx
the dad of [mary_somerset_duchess_of_beaufort] mom heir	adolphus_cambridge_1st_marquess_of_cambridge
what is the occupation of daughter of [christina_rossetti] dad	illustrator
what is the occupation of [christina_rossetti] dad daughter	illustrator
what is the religious belief of [christina_rossetti] mom child	anglicanism
what is the place of death of [christina_rossetti] parent father	london
what is the [saovabha] parent husband religious belief	buddhism
the children of other half of [saovabha] mom	chulalongkorn
what is the [saovabha] mom other half children	chulalongkorn
what is the name of the daughter of darling of [saovabha] dad	narisara_nuvadtivongs
what is the parent of husband of [saovabha] dad	sri_suriyendra
what is the parent of [saovabha] dad husband	sri_suriyendra
who is the husband of darling of [saovabha] parent	piam
what is the husband of [saovabha] parent darling	piam
what is the name of the location of child of [prince_sigismund_of_prussia] parent	potsdam
the offspring of [prince_sigismund_of_prussia] parents son	elena_of_greece_and_denmark
what is the name of the offspring of son of [prince_sigismund_of_prussia] parents	elena_of_greece_and_denmark
what is the name of the kid of children of [prince_sigismund_of_prussia] dad	alexander_i_of_greece
what is the kid of children of [prince_sigismund_of_prussia] dad	alexander_i_of_greece
what is the name of the child of heir of [prince_sigismund_of_prussia] parents	princess_katherine_of_greece_and_denmark
what is the child of [prince_sigismund_of_prussia] parents heir	princess_katherine_of_greece_and_denmark
who is the cause of death of mom of [prince_sigismund_of_prussia] dad	cerebral_hemorrhage
the cause of death of mom of [prince_sigismund_of_prussia] dad	cerebral_hemorrhage
what is the offspring of [prince_sigismund_of_prussia] parents dad	edward_vii_of_the_united_kingdom
the nation of [prince_sigismund_of_prussia] father mother	united_kingdom
what is the nation of [prince_sigismund_of_prussia] father mother	united_kingdom
who is the grandchildren of [prince_sigismund_of_prussia] parent	prince_arthur_duke_of_connaught_and_strathearn
who is the children of mom of [prince_sigismund_of_prussia] parent	prince_arthur_duke_of_connaught_and_strathearn
what is the cause of death of couple of [john_f_kennedy_jr] parents	cancer
what is the [john_f_kennedy_jr] father other half job	first_lady
who is the job of other half of [john_f_kennedy_jr] father	first_lady
what is the [john_f_kennedy_jr] mother wife nation	united_states
who is the organization of darling of [john_f_kennedy_jr] mother	georgetown_university
what is the organization of [john_f_kennedy_jr] mother darling	georgetown_university
who is the educational institution of darling of [john_f_kennedy_jr] mom	george_washington_university
[john_f_kennedy_jr] mom darling educational institution	george_washington_university
what is the name of the occupation of couple of [john_f_kennedy_jr] mother	book_editor
the race of darling of [john_f_kennedy_jr] parents	french_american
what is the place of birth of [john_f_kennedy_jr] dad husband	southampton_new_york
who is the place of birth of husband of [john_f_kennedy_jr] dad	southampton_new_york
the child of couple of [john_f_kennedy_jr] parents	john_f_kennedy_jr
what is the child of couple of [john_f_kennedy_jr] parents	john_f_kennedy_jr
what is the gender of [infanta_maria_de_la_paz_of_spain] darling parent	female
what is the [infanta_maria_de_la_paz_of_spain] darling parent gender	female
what is the mom of kid of [charles_duke_of_lower_lorraine] parents	gerberga_of_saxony
the mom of kid of [charles_duke_of_lower_lorraine] parents	gerberga_of_saxony
what is the mother of [eleanor_of_spain] parent children	philip_i_of_castile
what is the name of the mother of children of [eleanor_of_spain] parent	philip_i_of_castile
the heir of [madeleine_de_bourbon-busset] son parent	carlos_hugo_of_bourbon_duke_of_parma
what is the mother of son of [edward_william_godwin] spouse	edward_william_godwin
the gender of [therese_of_saxe_hildburghausen] heir father	female
the gender of father of [therese_of_saxe_hildburghausen] heir	female
who is the heir of dad of [therese_of_saxe_hildburghausen] daughter	princess_adelgunde_of_bavaria
what is the [therese_of_saxe_hildburghausen] daughter dad heir	princess_adelgunde_of_bavaria
the husband of other half of [emanuele_filiberto_2nd_duke_of_aosta] spouse	princess_helene_of_orleans
what is the [emanuele_filiberto_2nd_duke_of_aosta] wife couple nation	italy
what is the nation of [emanuele_filiberto_2nd_duke_of_aosta] wife couple	italy
what is the gender of [emanuele_filiberto_2nd_duke_of_aosta] wife kid	male
what is the gender of kid of [emanuele_filiberto_2nd_duke_of_aosta] wife	male
[emanuele_filiberto_2nd_duke_of_aosta] wife child dad	princess_helene_of_orleans
the cause of death of [emanuele_filiberto_2nd_duke_of_aosta] husband heir	tuberculosis
what is the name of the grandcause_of_death of [princess_sophie_von_hohenberg] dad	tuberculosis
what is the name of the cause of death of dad of [princess_sophie_von_hohenberg] dad	tuberculosis
what is the name of the grandgender of [princess_sophie_von_hohenberg] father	male
what is the [princess_sophie_von_hohenberg] father mother gender	male
what is the children of parents of [princess_sophie_von_hohenberg] mother	archduke_franz_ferdinand_of_austria
what is the nationality of parent of [princess_sophie_von_hohenberg] mother	austria
the place of death of parent of [princess_sophie_von_hohenberg] parent	vienna
who is the grandplace_of_death of [princess_sophie_von_hohenberg] parent	vienna
[walter_rothschild_2nd_baron_rothschild] parent child ethnicity	jew
what is the ethnicity of [walter_rothschild_2nd_baron_rothschild] parent child	jew
what is the nation of [walter_rothschild_2nd_baron_rothschild] mother heir	united_kingdom
[walter_rothschild_2nd_baron_rothschild] mother heir nation	united_kingdom
what is the name of the occupation of daughter of [walter_rothschild_2nd_baron_rothschild] parent	politician
the type of religion of mother of [jovian] dad	christianity
who is the type of religion of mother of [jovian] dad	christianity
[jovian] mother dad children	constans
who is the sex of children of [joan_beaufort_queen_of_scotland] wife	male
the sex of [joan_beaufort_queen_of_scotland] wife children	male
the place of birth of [joan_beaufort_queen_of_scotland] other half heir	holyrood_palace
what is the nation of [maria_jane_dyer] spouse children	united_kingdom
the nation of children of [maria_jane_dyer] spouse	united_kingdom
who is the nation of parent of [nicholas_ii_of_russia] father	denmark
what is the name of the grandnation of [nicholas_ii_of_russia] father	denmark
who is the job of wife of [nicholas_ii_of_russia] father	emperor
[nicholas_ii_of_russia] father wife job	emperor
the place of birth of [nicholas_ii_of_russia] parent darling	saint_petersburg
who is the place of birth of darling of [nicholas_ii_of_russia] parent	saint_petersburg
the location of husband of [nicholas_ii_of_russia] parents	saint_petersburg
what is the name of the location of husband of [nicholas_ii_of_russia] parents	saint_petersburg
what is the son of spouse of [leopold_iii_of_belgium] spouse	baudouin_of_belgium
what is the name of the other half of darling of [leopold_iii_of_belgium] husband	lilian_baels
the institution of [faisal_ii_of_iraq] mother child	harrow_school
[faisal_ii_of_iraq] mother child institution	harrow_school
the father of [faisal_ii_of_iraq] mother heir	ghazi_of_iraq
what is the [isabella_of_angouleme] kid wife darling	yolande_of_jerusalem
what is the name of the parents of father of [vratislaus_ii_of_bohemia] children	judith_of_schweinfurt
the parents of [vratislaus_ii_of_bohemia] children father	judith_of_schweinfurt
[vratislaus_ii_of_bohemia] children dad daughter	bretislaus_ii_of_bohemia
the place of birth of son of [charlotte_of_spain] kid	kleinheubach
what is the place of birth of son of [charlotte_of_spain] kid	kleinheubach
what is the sex of daughter of [charlotte_of_spain] heir	female
who is the grandheir of [charlotte_of_spain] offspring	elisabeth_of_bavaria_1876
what is the heir of kid of [charlotte_of_spain] offspring	elisabeth_of_bavaria_1876
what is the nationality of [charlotte_of_spain] offspring heir	portugal
the parents of [charlotte_of_spain] son kid	miguel_of_portugal
what is the name of the cause of death of parents of [charlotte_of_spain] mother	tuberculosis
the place of birth of [charlotte_of_spain] mother mom	dresden
what is the offspring of [charlotte_of_spain] dad parents	gabriel_de_borbon
[charlotte_of_spain] dad parents offspring	gabriel_de_borbon
what is the kid of mom of [charlotte_of_spain] parents	charles_iv_of_spain
who is the mother of child of [charlotte_of_spain] parents	charles_iv_of_spain
who is the organization of spouse of [harilal_gandhi] mom	university_college_london
what is the [harilal_gandhi] mom spouse organization	university_college_london
what is the name of the job of spouse of [harilal_gandhi] father	lawyer
what is the job of [harilal_gandhi] father spouse	lawyer
who is the work of darling of [harilal_gandhi] father	politician
the nationality of [bretislaus_ii_of_bohemia] mother father	germany
who is the parents of offspring of [bretislaus_ii_of_bohemia] parent	vratislaus_ii_of_bohemia
the place of death of son of [athelstan_of_england] dad	gloucester
who is the parents of kid of [athelstan_of_england] parent	edward_the_elder
what is the name of the parents of kid of [athelstan_of_england] parent	edward_the_elder
the religion of [athelstan_of_england] father parent	catholicism
what is the job of [athelstan_of_england] parent parents	nun
what is the job of parents of [athelstan_of_england] parent	nun
what is the name of the father of daughter of [carlos_hugo_of_bourbon_duke_of_parma] mother	madeleine_de_bourbon-busset
who is the father of daughter of [carlos_hugo_of_bourbon_duke_of_parma] mother	madeleine_de_bourbon-busset
the couple of son of [carlos_hugo_of_bourbon_duke_of_parma] mom	princess_irene_of_the_netherlands
what is the [carlos_hugo_of_bourbon_duke_of_parma] father offspring location	paris
what is the other half of [margaret_beaufort] offspring couple	henry_vii_of_england
what is the [margaret_beaufort] offspring couple other half	henry_vii_of_england
what is the nationality of daughter of [princess_sophia_dorothea_of_prussia] father	germany
[princess_sophia_dorothea_of_prussia] mom child location	berlin
what is the location of [princess_sophia_dorothea_of_prussia] mom child	berlin
what is the name of the educational institution of child of [frances_adeline_seward] spouse	union_college
what is the [frances_adeline_seward] spouse child educational institution	union_college
the sex of [frances_adeline_seward] husband heir	male
who is the gender of dad of [louis_xiii_of_france] child	female
what is the [louis_xiii_of_france] child dad gender	female
what is the name of the grandmother of [louis_xiii_of_france] child	louis_xiv_of_france
what is the address of spouse of [louis_xiii_of_france] children	heidelberg
the address of [louis_xiii_of_france] children spouse	heidelberg
what is the [linda_gallegos] other half couple couple	gilbert_gallegos
[linda_gallegos] other half couple couple	gilbert_gallegos
what is the name of the religious belief of son of [augustus_iii_of_poland] father	catholicism
the religious belief of [augustus_iii_of_poland] father son	catholicism
the offspring of [augustus_iii_of_poland] father son	marie_josephe_of_saxony
what is the [augustus_iii_of_poland] father son offspring	marie_josephe_of_saxony
what is the place of death of [augustus_iii_of_poland] mother heir	dresden
what is the name of the mom of kid of [augustus_iii_of_poland] parents	christiane_eberhardine_of_brandenburg_bayreuth
[augustus_iii_of_poland] father heir heir	frederick_christian_elector_of_saxony
the heir of heir of [augustus_iii_of_poland] father	frederick_christian_elector_of_saxony
who is the sex of son of [augustus_iii_of_poland] daughter	male
who is the grandsex of [augustus_iii_of_poland] daughter	male
what is the [jennie_churchill] daughter spouse children	diana_churchill
who is the son of other half of [jennie_churchill] heir	randolph_churchill
the gender of [archduke_wilhelm_franz_of_austria] mother children	male
what is the gender of children of [archduke_wilhelm_franz_of_austria] mother	male
what is the gender of couple of [sofia_albertina_princess_of_sweden] parents	male
what is the [sofia_albertina_princess_of_sweden] mom couple offspring	prince_frederick_adolf_of_sweden
who is the grandgender of [sofia_albertina_princess_of_sweden] parents	male
what is the gender of mom of [sofia_albertina_princess_of_sweden] parents	male
what is the name of the grandplace_of_death of [sofia_albertina_princess_of_sweden] father	berlin
what is the name of the grandreligion of [ferdinand_ii_of_aragon] mom	catholicism
who is the grandreligion of [ferdinand_ii_of_aragon] mom	catholicism
what is the name of the sex of mother of [ferdinand_ii_of_aragon] mom	male
who is the sex of mother of [ferdinand_ii_of_aragon] mom	male
the offspring of couple of [ferdinand_ii_of_aragon] mother	charles_of_viana
what is the gender of other half of [ferdinand_ii_of_aragon] dad	female
what is the [ferdinand_ii_of_aragon] dad other half gender	female
the nation of [ferdinand_ii_of_aragon] parent heir	spain
what is the sex of [ferdinand_ii_of_aragon] dad child	male
the sex of child of [ferdinand_ii_of_aragon] dad	male
what is the name of the parent of offspring of [ferdinand_ii_of_aragon] parent	john_ii_of_aragon
the parent of offspring of [ferdinand_ii_of_aragon] parent	john_ii_of_aragon
what is the [constantine_vii] daughter son gender	male
the gender of son of [constantine_vii] daughter	male
what is the [constantine_vii] heir heir parents	nikephoros_ii
who is the parents of children of [constantine_vii] child	theophano
[constantine_vii] child children parents	theophano
[william_i_of_wurttemberg] other half dad son	anna_pavlovna_of_russia
the religion of dad of [george_of_saxony] child	roman_catholic_church
what is the name of the religion of dad of [george_of_saxony] child	roman_catholic_church
what is the name of the son of father of [george_of_saxony] children	prince_johann_georg_of_saxony
what is the son of father of [george_of_saxony] children	prince_johann_georg_of_saxony
what is the name of the daughter of parents of [george_of_saxony] offspring	princess_mathilde_of_saxony
the daughter of [george_of_saxony] offspring parents	princess_mathilde_of_saxony
